audio_file,video_file,caption,gram_volume,cosine_loss_sum,cosine_loss_lv,cosine_loss_la,cosine_loss_va
file_0pRdypmAtFw_170.wav,file_0pRdypmAtFw_170.mp4,"playing bass guitar",0.897490,2.225848,0.618530,0.781930,0.825388
file_-5pcv3sZHEE_3.wav,file_-5pcv3sZHEE_3.mp4,"opening or closing car doors",0.954499,2.530382,0.726398,0.895149,0.908835
file_0qyzwG7i9Q0_200.wav,file_0qyzwG7i9Q0_200.mp4,"wind rustling leaves",0.897112,2.228561,0.710964,0.652880,0.864717
file_-BpMHfa2Saw_30.wav,file_-BpMHfa2Saw_30.mp4,"playing violin, fiddle",0.903203,2.215446,0.650023,0.794268,0.771155
file_0HAbgAi0oGo_30.wav,file_0HAbgAi0oGo_30.mp4,"goose honking",0.892013,2.153225,0.707528,0.660408,0.785289
file_0EBpWtDrfSw_69.wav,file_0EBpWtDrfSw_69.mp4,"opening or closing car doors",0.903344,2.485636,0.596280,0.866112,1.023244
file_0PBX4Hh3GEQ_9.wav,file_0PBX4Hh3GEQ_9.mp4,"male speech, man speaking",0.951519,2.468020,0.791731,0.901676,0.774612
file_0Q4d-Undq14_42.wav,file_0Q4d-Undq14_42.mp4,"playing accordion",0.819595,1.937615,0.541727,0.616390,0.779499
file_0WltuWee7VM_31.wav,file_0WltuWee7VM_31.mp4,"squishing water",0.971131,2.882091,0.813513,0.941994,1.126585
file_0o8e5SzQgaw_336.wav,file_0o8e5SzQgaw_336.mp4,"rope skipping",0.921165,2.329550,0.666901,0.862261,0.800388
file_0UwKSqfB9sE_134.wav,file_0UwKSqfB9sE_134.mp4,"golf driving",0.899130,2.229251,0.628877,0.763866,0.836508
file_0VPuWBiObdY_43.wav,file_0VPuWBiObdY_43.mp4,"gibbon howling",0.922706,2.387426,0.764112,0.686434,0.936881
file_0eaOknT-OS8_1.wav,file_0eaOknT-OS8_1.mp4,"female speech, woman speaking",0.966994,2.551750,0.876532,0.876783,0.798434
file_0qCtnFuvXHo_27.wav,file_0qCtnFuvXHo_27.mp4,"car engine idling",0.844657,1.996910,0.568995,0.662159,0.765756
file_0UeEkqkZmvo_160.wav,file_0UeEkqkZmvo_160.mp4,"playing washboard",0.987332,2.747916,0.862908,0.959741,0.925267
file_-aUbQi149eE_80.wav,file_-aUbQi149eE_80.mp4,"bird chirping, tweeting",0.916197,2.308790,0.726976,0.696952,0.884863
file_0MuNpkrgs5s_30.wav,file_0MuNpkrgs5s_30.mp4,"railroad car, train wagon",0.902125,2.383160,0.597174,0.832622,0.953364
file_-dG2kKcIUKY_4.wav,file_-dG2kKcIUKY_4.mp4,"engine accelerating, revving, vroom",0.967472,2.599742,0.854134,0.791678,0.953929
file_0J84jXyMtkM_19.wav,file_0J84jXyMtkM_19.mp4,"playing bagpipes",0.932895,2.390309,0.744578,0.738805,0.906927
file_-DMGengzmu0_11.wav,file_-DMGengzmu0_11.mp4,"crow cawing",0.862992,2.088929,0.626707,0.635185,0.827037
file_-17HGDPd8gE_30.wav,file_-17HGDPd8gE_30.mp4,"waterfall burbling",0.905237,2.231614,0.693601,0.699432,0.838581
file_-2poGMEmbbk_109.wav,file_-2poGMEmbbk_109.mp4,"using sewing machines",0.808727,1.893135,0.493720,0.685610,0.713804
file_-bi0SFPntUA_121.wav,file_-bi0SFPntUA_121.mp4,"telephone bell ringing",0.965522,2.597853,0.783388,0.852225,0.962240
file_0g7LdehGzkc_30.wav,file_0g7LdehGzkc_30.mp4,"playing acoustic guitar",0.889777,2.253886,0.578264,0.835618,0.840004
file_0Hn-Ltf_1Cs_30.wav,file_0Hn-Ltf_1Cs_30.mp4,"stream burbling",0.942114,2.425739,0.834890,0.714452,0.876396
file_0-hKukLaCWE_17.wav,file_0-hKukLaCWE_17.mp4,"playing guiro",0.939519,2.400006,0.726532,0.875303,0.798171
file_0hIfyGL9InM_137.wav,file_0hIfyGL9InM_137.mp4,"playing bassoon",0.936040,2.422857,0.697325,0.910562,0.814971
file_0WR6BPNosE0_40.wav,file_0WR6BPNosE0_40.mp4,"race car, auto racing",0.823692,1.891165,0.551545,0.677121,0.662499
file_-d6AbRPotBQ_97.wav,file_-d6AbRPotBQ_97.mp4,"airplane flyby",0.906753,2.272466,0.653449,0.747729,0.871288
file_-2sE_O4zGO0_129.wav,file_-2sE_O4zGO0_129.mp4,"playing castanets",0.962169,2.525295,0.837889,0.898637,0.788769
file_0U6l_tSUtQo_84.wav,file_0U6l_tSUtQo_84.mp4,"playing steel guitar, slide guitar",0.890256,2.179339,0.613511,0.773502,0.792327
file_-d1lAtyWGrM_17.wav,file_-d1lAtyWGrM_17.mp4,"lions roaring",0.850019,2.035718,0.586237,0.646220,0.803261
file_0MMTmM5OfQc_48.wav,file_0MMTmM5OfQc_48.mp4,"baby laughter",0.872811,2.096955,0.647657,0.648103,0.801195
file_0P_4VXwIYSg_30.wav,file_0P_4VXwIYSg_30.mp4,"car passing by",0.917537,2.269120,0.700218,0.819484,0.749419
file_0gt_x76yq1M_50.wav,file_0gt_x76yq1M_50.mp4,"playing tabla",0.917545,2.302629,0.695297,0.870526,0.736806
file_0FeDthkc9Dc_8.wav,file_0FeDthkc9Dc_8.mp4,"gibbon howling",0.933241,2.485367,0.892262,0.656282,0.936823
file_0J5h0X48VWw_110.wav,file_0J5h0X48VWw_110.mp4,"playing acoustic guitar",0.889719,2.363272,0.556290,0.883465,0.923518
file_-au4E_nffzk_428.wav,file_-au4E_nffzk_428.mp4,"playing volleyball",0.857269,2.117491,0.531438,0.794683,0.791369
file_0eZHWqzsRqU_5.wav,file_0eZHWqzsRqU_5.mp4,"elk bugling",0.873354,2.261743,0.535294,0.842384,0.884066
file_0MrdMvs6J2o_1.wav,file_0MrdMvs6J2o_1.mp4,"people cheering",0.906488,2.244739,0.716948,0.679613,0.848178
file_-4o0jRbgHr4_30.wav,file_-4o0jRbgHr4_30.mp4,"cat meowing",0.832300,2.003303,0.579324,0.602281,0.821698
file_0IOsmq3RCSw_360.wav,file_0IOsmq3RCSw_360.mp4,"thunder",0.857107,2.033083,0.651593,0.606048,0.775442
file_0sDYgBthJ4Q_424.wav,file_0sDYgBthJ4Q_424.mp4,"people slurping",0.952412,2.444189,0.800188,0.791168,0.852833
file_0L8nLe21fJk_143.wav,file_0L8nLe21fJk_143.mp4,"playing bassoon",0.939181,2.382973,0.744580,0.779192,0.859202
file_0G-ZXPdZISI_17.wav,file_0G-ZXPdZISI_17.mp4,"missile launch",0.807428,1.882110,0.500486,0.659950,0.721674
file_-7uVGGJ9ZkM_46.wav,file_-7uVGGJ9ZkM_46.mp4,"wood thrush calling",0.885841,2.211094,0.662974,0.661283,0.886837
file_0psseoagf9E_45.wav,file_0psseoagf9E_45.mp4,"playing cymbal",0.857792,2.029695,0.588140,0.688976,0.752578
file_0PGZgpC4KQk_100.wav,file_0PGZgpC4KQk_100.mp4,"turkey gobbling",0.921187,2.273904,0.754152,0.719781,0.799970
file_0vQ26sWRE2g_20.wav,file_0vQ26sWRE2g_20.mp4,"playing bass guitar",0.893770,2.224475,0.608991,0.773473,0.842011
file_0oEs4Hq2Ni0_29.wav,file_0oEs4Hq2Ni0_29.mp4,"tractor digging",0.895909,2.202213,0.633393,0.745831,0.822989
file_0-QjdXCBAX8_190.wav,file_0-QjdXCBAX8_190.mp4,"playing trombone",0.923958,2.323939,0.677669,0.824772,0.821499
file_0km0oa8TnBY_30.wav,file_0km0oa8TnBY_30.mp4,"typing on typewriter",0.897188,2.293819,0.771624,0.611720,0.910475
file_0WwxN4pYDcg_25.wav,file_0WwxN4pYDcg_25.mp4,"lions roaring",0.827005,1.983706,0.602623,0.566884,0.814199
file_0ESYUQpaKR8_23.wav,file_0ESYUQpaKR8_23.mp4,"playing glockenspiel",0.850511,1.985693,0.597041,0.663398,0.725254
file_-2Ugsiz1Ro4_88.wav,file_-2Ugsiz1Ro4_88.mp4,"turkey gobbling",0.930754,2.321381,0.735306,0.808984,0.777091
file_-30UVzI7M1Y_2.wav,file_-30UVzI7M1Y_2.mp4,"dog whimpering",0.865006,2.082471,0.642320,0.627704,0.812447
file_0tatQX-nBfs_30.wav,file_0tatQX-nBfs_30.mp4,"playing electronic organ",0.874239,2.107873,0.596029,0.732825,0.779019
file_0Kwrxb48e58_130.wav,file_0Kwrxb48e58_130.mp4,"playing tambourine",0.944510,2.521173,0.838257,0.710909,0.972008
file_0lyB3P1GH5U_295.wav,file_0lyB3P1GH5U_295.mp4,"yodelling",0.980664,2.729015,0.861487,0.862530,1.004997
file_-4yCSY_5Zns_30.wav,file_-4yCSY_5Zns_30.mp4,"playing marimba, xylophone",0.871388,2.089641,0.602526,0.708424,0.778691
file_0QNg_hi0Rmw_534.wav,file_0QNg_hi0Rmw_534.mp4,"playing tuning fork",0.975932,2.748007,0.858941,0.845515,1.043550
file_0Gz2Prxq9xI_30.wav,file_0Gz2Prxq9xI_30.mp4,"female singing",0.854438,1.996073,0.599403,0.709734,0.686935
file_0VfqkAyKP2I_30.wav,file_0VfqkAyKP2I_30.mp4,"singing choir",0.839011,1.954303,0.612027,0.602296,0.739980
file_-4XHW-rTETw_0.wav,file_-4XHW-rTETw_0.mp4,"playing accordion",0.853238,2.121923,0.527688,0.754032,0.840203
file_0DLQxoJg0UM_186.wav,file_0DLQxoJg0UM_186.mp4,"playing table tennis",0.854658,2.095654,0.547536,0.718605,0.829513
file_-Cgve76qqEc_29.wav,file_-Cgve76qqEc_29.mp4,"rapping",0.883518,2.163306,0.738713,0.605383,0.819210
file_0ms8GQ5eiho_10.wav,file_0ms8GQ5eiho_10.mp4,"hammering nails",0.894180,2.145139,0.700133,0.690302,0.754703
file_0NinGDWS188_30.wav,file_0NinGDWS188_30.mp4,"child singing",0.941480,2.502864,0.857767,0.691280,0.953817
file_-9hqBiuwp2Y_30.wav,file_-9hqBiuwp2Y_30.mp4,"playing acoustic guitar",0.861252,2.052955,0.577056,0.744140,0.731759
file_-7Y8Cmjdvuk_20.wav,file_-7Y8Cmjdvuk_20.mp4,"dog bow-wow",0.929527,2.367163,0.696174,0.787566,0.883422
file_0jJ92N6nrdY_13.wav,file_0jJ92N6nrdY_13.mp4,"playing clarinet",0.875567,2.159122,0.591086,0.721464,0.846572
file_0uQPd29WPUc_92.wav,file_0uQPd29WPUc_92.mp4,"playing tambourine",0.859905,2.039256,0.586567,0.701225,0.751464
file_0kK-PnupAow_86.wav,file_0kK-PnupAow_86.mp4,"opening or closing car doors",0.866851,2.067783,0.592611,0.718850,0.756322
file_-e-68LOpw8k_160.wav,file_-e-68LOpw8k_160.mp4,"playing accordion",0.859393,2.120762,0.560558,0.710061,0.850144
file_0ih7brz--Pw_26.wav,file_0ih7brz--Pw_26.mp4,"sheep bleating",0.903813,2.262161,0.692147,0.688496,0.881519
file_-dckeFP03oY_335.wav,file_-dckeFP03oY_335.mp4,"black capped chickadee calling",0.924289,2.412488,0.648223,0.844001,0.920264
file_0E0o-8_58fw_40.wav,file_0E0o-8_58fw_40.mp4,"people sobbing",0.945813,2.435826,0.742600,0.887670,0.805556
file_-6FZ8x4RJic_375.wav,file_-6FZ8x4RJic_375.mp4,"playing volleyball",0.814697,1.944677,0.484998,0.738831,0.720847
file_0k6KjLouAHs_2.wav,file_0k6KjLouAHs_2.mp4,"people coughing",0.938961,2.373873,0.736891,0.833521,0.803461
file_0Rpw7o2B0UQ_2.wav,file_0Rpw7o2B0UQ_2.mp4,"chicken crowing",0.821682,1.950977,0.576917,0.579645,0.794415
file_-d4La4GV2is_66.wav,file_-d4La4GV2is_66.mp4,"shot football",0.922497,2.340446,0.670729,0.796085,0.873631
file_-6R3wpks5Jg_0.wav,file_-6R3wpks5Jg_0.mp4,"playing ukulele",0.879130,2.105872,0.618419,0.754090,0.733363
file_-4lxNixEQ2A_13.wav,file_-4lxNixEQ2A_13.mp4,"penguins braying",0.890027,2.434233,0.548597,0.929696,0.955940
file_0Q_TqcxGFck_0.wav,file_0Q_TqcxGFck_0.mp4,"eating with cutlery",0.947520,2.413503,0.784665,0.841542,0.787295
file_-5ogM5Bd-XM_280.wav,file_-5ogM5Bd-XM_280.mp4,"playing bass drum",0.876190,2.083809,0.651569,0.669469,0.762770
file_0pNLmwA8DdI_430.wav,file_0pNLmwA8DdI_430.mp4,"stream burbling",0.940258,2.402943,0.718236,0.860281,0.824425
file_0ucUXDZiYUM_18.wav,file_0ucUXDZiYUM_18.mp4,"civil defense siren",0.913512,2.295092,0.795896,0.649706,0.849491
file_0GZbu00-aMY_30.wav,file_0GZbu00-aMY_30.mp4,"car passing by",0.925410,2.393553,0.658490,0.829516,0.905547
file_0EGy3uycJLA_30.wav,file_0EGy3uycJLA_30.mp4,"lawn mowing",0.881780,2.233968,0.569555,0.789943,0.874470
file_0NIoSmVO4AE_30.wav,file_0NIoSmVO4AE_30.mp4,"printer printing",0.857448,2.061447,0.600286,0.650694,0.810468
file_-3Y4NuyZmvA_250.wav,file_-3Y4NuyZmvA_250.mp4,"vehicle horn, car horn, honking",0.869348,2.124611,0.691301,0.596261,0.837049
file_-9HoMjD6Opk_30.wav,file_-9HoMjD6Opk_30.mp4,"chainsawing trees",0.837671,2.001814,0.526448,0.714338,0.761028
file_0FMQ0glf41o_0.wav,file_0FMQ0glf41o_0.mp4,"arc welding",0.901227,2.321924,0.619592,0.775924,0.926407
file_-D_UlvQUT9s_53.wav,file_-D_UlvQUT9s_53.mp4,"beat boxing",0.862654,2.142974,0.608522,0.652501,0.881951
file_-_AQaV5AAMY_257.wav,file_-_AQaV5AAMY_257.mp4,"lathe spinning",0.858985,2.169212,0.542155,0.742236,0.884821
file_-3suCV1UqMc_102.wav,file_-3suCV1UqMc_102.mp4,"sharpen knife",0.878740,2.248168,0.586000,0.740939,0.921229
file_0INNSDdpHaA_280.wav,file_0INNSDdpHaA_280.mp4,"driving motorcycle",0.840222,1.957183,0.564182,0.689173,0.703828
file_-AEIKTejHRo_308.wav,file_-AEIKTejHRo_308.mp4,"playing tabla",0.915055,2.263096,0.675815,0.790818,0.796464
file_0epTpOPShXY_108.wav,file_0epTpOPShXY_108.mp4,"child singing",0.920788,2.316217,0.680438,0.774809,0.860969
file_0mPxFJeLaEc_30.wav,file_0mPxFJeLaEc_30.mp4,"rowboat, canoe, kayak rowing",0.837212,2.077151,0.493935,0.786670,0.796546
file_0fwYitsdI98_170.wav,file_0fwYitsdI98_170.mp4,"lighting firecrackers",0.954117,2.567005,0.726161,0.874065,0.966780
file_-6AOy8GAMpM_60.wav,file_-6AOy8GAMpM_60.mp4,"typing on computer keyboard",0.820396,1.891047,0.551646,0.625881,0.713520
file_0FOWP22OC04_128.wav,file_0FOWP22OC04_128.mp4,"playing piano",0.805819,1.826180,0.548214,0.603557,0.674409
file_0eeiRpeMjcQ_30.wav,file_0eeiRpeMjcQ_30.mp4,"male speech, man speaking",0.938220,2.374042,0.737638,0.847390,0.789014
file_0tFj16oW9io_30.wav,file_0tFj16oW9io_30.mp4,"playing electric guitar",0.880403,2.084091,0.687626,0.726373,0.670092
file_0SPkixBmVJ0_23.wav,file_0SPkixBmVJ0_23.mp4,"playing cornet",0.899515,2.176224,0.671252,0.738066,0.766906
file_-E3mf_Ks2As_0.wav,file_-E3mf_Ks2As_0.mp4,"cow lowing",0.939828,2.436625,0.796498,0.720766,0.919361
file_-8KFpJHyspw_608.wav,file_-8KFpJHyspw_608.mp4,"squishing water",0.969198,2.612358,0.846809,0.805103,0.960446
file_0rNnPFpsphc_51.wav,file_0rNnPFpsphc_51.mp4,"roller coaster running",0.792893,1.873513,0.479178,0.633895,0.760441
file_0q_hj4WxkJc_73.wav,file_0q_hj4WxkJc_73.mp4,"pheasant crowing",0.924266,2.387933,0.700529,0.752066,0.935337
file_-E-5957s3RU_30.wav,file_-E-5957s3RU_30.mp4,"playing electric guitar",0.847880,2.007682,0.557414,0.706601,0.743667
file_-6CgEzqeZFk_169.wav,file_-6CgEzqeZFk_169.mp4,"lighting firecrackers",0.891148,2.146572,0.652062,0.723775,0.770736
file_0QWFvqUS1Dc_30.wav,file_0QWFvqUS1Dc_30.mp4,"female singing",0.925649,2.326476,0.756759,0.709944,0.859773
file_0rrcR5ML7aI_30.wav,file_0rrcR5ML7aI_30.mp4,"race car, auto racing",0.867525,2.122000,0.563708,0.752379,0.805913
file_-1Cvs1_xWW4_0.wav,file_-1Cvs1_xWW4_0.mp4,"fire truck siren",0.943482,2.428498,0.844934,0.718128,0.865436
file_0swmgT8nGCA_227.wav,file_0swmgT8nGCA_227.mp4,"playing volleyball",0.890841,2.161906,0.629203,0.775174,0.757529
file_0oMUKGuMqAc_86.wav,file_0oMUKGuMqAc_86.mp4,"ice cracking",0.953160,2.455109,0.797019,0.789837,0.868253
file_-8YTu7ZGA2w_30.wav,file_-8YTu7ZGA2w_30.mp4,"driving buses",0.865271,2.212034,0.552142,0.749380,0.910512
file_0idAn0WAn8U_9.wav,file_0idAn0WAn8U_9.mp4,"motorboat, speedboat acceleration",0.950311,2.485708,0.732243,0.842555,0.910911
file_-0dzLw4NyrM_596.wav,file_-0dzLw4NyrM_596.mp4,"playing didgeridoo",0.893774,2.143615,0.723888,0.675248,0.744480
file_-2fGMsiNgl8_52.wav,file_-2fGMsiNgl8_52.mp4,"bowling impact",0.880688,2.375406,0.570291,0.802009,1.003106
file_0pO23SENQLY_56.wav,file_0pO23SENQLY_56.mp4,"hail",0.900621,2.190394,0.713055,0.679046,0.798293
file_0gorLdco6jU_30.wav,file_0gorLdco6jU_30.mp4,"playing cello",0.860123,2.132415,0.554489,0.723690,0.854237
file_0nib7bMm8BA_15.wav,file_0nib7bMm8BA_15.mp4,"canary calling",0.945369,2.569412,0.695717,0.880987,0.992707
file_0k4iB49I9A0_13.wav,file_0k4iB49I9A0_13.mp4,"electric grinder grinding",0.903916,2.203175,0.680906,0.725155,0.797114
file_-dKiaWqUJf0_30.wav,file_-dKiaWqUJf0_30.mp4,"playing flute",0.861829,2.092233,0.559976,0.737424,0.794833
file_0RSMUQosl38_30.wav,file_0RSMUQosl38_30.mp4,"male singing",0.952620,2.452121,0.804476,0.781189,0.866456
file_-1qyr-IzqKY_60.wav,file_-1qyr-IzqKY_60.mp4,"playing accordion",0.913621,2.274657,0.673659,0.756333,0.844665
file_0I-nlPv3VUA_190.wav,file_0I-nlPv3VUA_190.mp4,"playing cello",0.814146,1.964245,0.495212,0.669945,0.799088
file_-chlWntuKNY_30.wav,file_-chlWntuKNY_30.mp4,"female singing",0.910466,2.361078,0.716392,0.689365,0.955322
file_0VWOvQpJJ30_27.wav,file_0VWOvQpJJ30_27.mp4,"playing erhu",0.885175,2.157663,0.657977,0.669940,0.829746
file_0e_96pcTzKQ_30.wav,file_0e_96pcTzKQ_30.mp4,"horse clip-clop",0.903601,2.224559,0.687056,0.700898,0.836604
file_-2gf4GmIplE_120.wav,file_-2gf4GmIplE_120.mp4,"playing french horn",0.933287,2.337249,0.732929,0.812571,0.791748
file_0hF33RlhSl8_172.wav,file_0hF33RlhSl8_172.mp4,"playing electronic organ",0.863615,2.337331,0.502806,0.912015,0.922510
file_-C6cbmMaENE_635.wav,file_-C6cbmMaENE_635.mp4,"striking pool",0.955599,2.801165,0.736154,0.953792,1.111219
file_-7zzPh_gKKc_8.wav,file_-7zzPh_gKKc_8.mp4,"car engine knocking",0.882026,2.182570,0.618734,0.701619,0.862217
file_0kqOVwyPMDw_1.wav,file_0kqOVwyPMDw_1.mp4,"playing cornet",0.962575,2.510254,0.814805,0.823733,0.871717
file_0I_olRe6ONI_30.wav,file_0I_olRe6ONI_30.mp4,"playing acoustic guitar",0.881503,2.208538,0.569113,0.809615,0.829811
file_-CZHTNnapBE_30.wav,file_-CZHTNnapBE_30.mp4,"male speech, man speaking",0.943617,2.486518,0.737192,0.791760,0.957566
file_0_RiXhTYRp4_30.wav,file_0_RiXhTYRp4_30.mp4,"thunder",0.906948,2.275174,0.679496,0.712616,0.883062
file_-0U3c4PN8sc_30.wav,file_-0U3c4PN8sc_30.mp4,"car passing by",0.919016,2.284342,0.748549,0.700019,0.835774
file_0Ubv-aJ5HrA_387.wav,file_0Ubv-aJ5HrA_387.mp4,"people eating apple",0.924104,2.347599,0.676110,0.793859,0.877630
file_0gah3zIgkgs_47.wav,file_0gah3zIgkgs_47.mp4,"playing ukulele",0.852943,2.094682,0.527914,0.778138,0.788631
file_0uRLjhAsFGk_340.wav,file_0uRLjhAsFGk_340.mp4,"people screaming",0.963792,2.527844,0.835542,0.802166,0.890136
file_0f1FPzZw7lU_132.wav,file_0f1FPzZw7lU_132.mp4,"cutting hair with electric trimmers",0.788832,1.823943,0.493015,0.606839,0.724088
file_0rx1ZFIij90_171.wav,file_0rx1ZFIij90_171.mp4,"playing guiro",0.913600,2.256510,0.775464,0.805992,0.675054
file_-19HsqaVOHU_19.wav,file_-19HsqaVOHU_19.mp4,"crow cawing",0.908753,2.338413,0.758562,0.649554,0.930296
file_-_1iuS79vwM_30.wav,file_-_1iuS79vwM_30.mp4,"playing electric guitar",0.858734,2.057826,0.567229,0.721020,0.769577
file_0OdJqt8BOdM_30.wav,file_0OdJqt8BOdM_30.mp4,"playing violin, fiddle",0.887255,2.134956,0.638193,0.768138,0.728626
file_0QLlp_njewo_255.wav,file_0QLlp_njewo_255.mp4,"playing tambourine",0.859861,2.075243,0.664609,0.594624,0.816010
file_0U_4GIy891k_135.wav,file_0U_4GIy891k_135.mp4,"planing timber",0.936354,2.470752,0.678550,0.851482,0.940720
file_0VPuWBiObdY_82.wav,file_0VPuWBiObdY_82.mp4,"gibbon howling",0.898831,2.260777,0.691995,0.672249,0.896533
file_0Rjyih3W0Is_0.wav,file_0Rjyih3W0Is_0.mp4,"playing flute",0.967934,2.626977,0.847332,0.798505,0.981141
file_0HWqcIEUJjE_30.wav,file_0HWqcIEUJjE_30.mp4,"male speech, man speaking",0.976407,2.609421,0.872885,0.859409,0.877128
file_0R9kPN04e7o_140.wav,file_0R9kPN04e7o_140.mp4,"playing banjo",0.913385,2.295084,0.653388,0.784051,0.857645
file_0q6GOUn_dhU_66.wav,file_0q6GOUn_dhU_66.mp4,"playing castanets",0.960102,2.553527,0.794909,0.805910,0.952708
file_0kRp-cRVjKg_34.wav,file_0kRp-cRVjKg_34.mp4,"playing harp",0.875048,2.098979,0.640410,0.665342,0.793227
file_0KPXk6egajs_41.wav,file_0KPXk6egajs_41.mp4,"playing tambourine",0.967144,2.623725,0.812807,0.825814,0.985103
file_-cHPbRAoSkU_11.wav,file_-cHPbRAoSkU_11.mp4,"vehicle horn, car horn, honking",0.884619,2.172030,0.699446,0.629194,0.843390
file_-BOgoqt2eZ0_233.wav,file_-BOgoqt2eZ0_233.mp4,"playing sitar",0.882229,2.196473,0.584284,0.764435,0.847754
file_-5VoaeTlokE_107.wav,file_-5VoaeTlokE_107.mp4,"yodelling",0.952766,2.445915,0.845447,0.819675,0.780794
file_0ID2YrZBbp8_479.wav,file_0ID2YrZBbp8_479.mp4,"playing darts",0.845705,2.389492,0.507310,0.827501,1.054681
file_0pwEo8iWucM_30.wav,file_0pwEo8iWucM_30.mp4,"playing acoustic guitar",0.877594,2.260295,0.547597,0.826655,0.886043
file_0j9Hyz8a8CM_110.wav,file_0j9Hyz8a8CM_110.mp4,"playing cello",0.831197,1.986323,0.521002,0.690734,0.774587
file_0-dwett6SGw_17.wav,file_0-dwett6SGw_17.mp4,"duck quacking",0.851783,2.016745,0.593753,0.650140,0.772852
file_0FBFWPKJNIU_250.wav,file_0FBFWPKJNIU_250.mp4,"church bell ringing",0.917792,2.286658,0.755988,0.688063,0.842606
file_-6GyeudnUNw_211.wav,file_-6GyeudnUNw_211.mp4,"playing electric guitar",0.882526,2.234610,0.565484,0.812556,0.856570
file_0ROxo3_v2Ck_18.wav,file_0ROxo3_v2Ck_18.mp4,"black capped chickadee calling",0.873007,2.161946,0.623241,0.665670,0.873035
file_-dyc-Qlibi0_15.wav,file_-dyc-Qlibi0_15.mp4,"people clapping",0.985529,2.876208,0.944249,0.860620,1.071338
file_0FHSJnza9P8_46.wav,file_0FHSJnza9P8_46.mp4,"barn swallow calling",0.902892,2.438016,0.584650,0.880704,0.972662
file_-B1c0DP2xUc_30.wav,file_-B1c0DP2xUc_30.mp4,"singing choir",0.886128,2.187620,0.621130,0.714928,0.851562
file_--96EN9NUQM_242.wav,file_--96EN9NUQM_242.mp4,"alarm clock ringing",0.903874,2.225502,0.646058,0.774784,0.804660
file_-5MpRM5DfFI_160.wav,file_-5MpRM5DfFI_160.mp4,"playing flute",0.864905,2.069395,0.583591,0.720721,0.765082
file_0EESEzTk150_60.wav,file_0EESEzTk150_60.mp4,"race car, auto racing",0.961017,2.587016,0.741472,0.940202,0.905342
file_0hgUjqfQ7kI_30.wav,file_0hgUjqfQ7kI_30.mp4,"playing bass drum",0.904888,2.248659,0.636470,0.826740,0.785449
file_0J0sN1xeDZM_30.wav,file_0J0sN1xeDZM_30.mp4,"dog bow-wow",0.887462,2.109179,0.701213,0.694183,0.713783
file_-2Mt0URu_Xo_247.wav,file_-2Mt0URu_Xo_247.mp4,"playing table tennis",0.835767,1.951383,0.557259,0.663798,0.730326
file_-cKVrbxrDcU_24.wav,file_-cKVrbxrDcU_24.mp4,"air conditioning noise",0.933220,2.337230,0.796215,0.731285,0.809730
file_0Qc3mCuO5mw_133.wav,file_0Qc3mCuO5mw_133.mp4,"car engine starting",0.962194,2.562958,0.782573,0.832740,0.947645
file_0hIfyGL9InM_165.wav,file_0hIfyGL9InM_165.mp4,"playing bassoon",0.924580,2.332361,0.701494,0.871811,0.759056
file_0G0tdsD5MFo_300.wav,file_0G0tdsD5MFo_300.mp4,"chicken crowing",0.928051,2.359036,0.717113,0.750542,0.891381
file_-CPm5WUgPxs_184.wav,file_-CPm5WUgPxs_184.mp4,"fire crackling",0.872559,2.228792,0.638712,0.653621,0.936459
file_0dxxgy3H8sQ_224.wav,file_0dxxgy3H8sQ_224.mp4,"train horning",0.937949,2.371949,0.735447,0.792508,0.843994
file_0ozWCGkh1Ow_17.wav,file_0ozWCGkh1Ow_17.mp4,"people humming",0.971187,2.696076,0.852310,0.818399,1.025367
file_0KHKXKb12ME_86.wav,file_0KHKXKb12ME_86.mp4,"sharpen knife",0.888342,2.360782,0.573755,0.818265,0.968763
file_0klbn3fyVKk_738.wav,file_0klbn3fyVKk_738.mp4,"lip smacking",0.918990,2.383965,0.651046,0.804171,0.928748
file_0sQ0-onguXs_7.wav,file_0sQ0-onguXs_7.mp4,"lions roaring",0.868734,2.174404,0.741273,0.563138,0.869992
file_-2JalGJn_4Y_263.wav,file_-2JalGJn_4Y_263.mp4,"train whistling",0.933601,2.414748,0.678246,0.845920,0.890582
file_0OJ1z9PNUm8_120.wav,file_0OJ1z9PNUm8_120.mp4,"people crowd",0.917625,2.248483,0.745495,0.772574,0.730414
file_0eyh3g5OU_U_72.wav,file_0eyh3g5OU_U_72.mp4,"playing marimba, xylophone",0.878586,2.175603,0.586343,0.743073,0.846186
file_-20w_sCdwhk_16.wav,file_-20w_sCdwhk_16.mp4,"reversing beeps",0.940709,2.368915,0.775571,0.811939,0.781405
file_0P_H0MitpC8_30.wav,file_0P_H0MitpC8_30.mp4,"male singing",0.917791,2.317147,0.666993,0.777837,0.872316
file_-AYTdHxF3MQ_25.wav,file_-AYTdHxF3MQ_25.mp4,"wind noise",0.941938,2.384534,0.775186,0.769325,0.840023
file_-2JomCd5zzY_287.wav,file_-2JomCd5zzY_287.mp4,"child singing",0.879271,2.204677,0.599564,0.718505,0.886609
file_0Lx2Uf7TvPQ_30.wav,file_0Lx2Uf7TvPQ_30.mp4,"child singing",0.889527,2.127439,0.687642,0.684586,0.755210
